Alter,Zivilstand,Bildungsniveau,Immobilien,Vermögen,Random,Vermögen,Barvermögen,Faktor Aktien,Aktienvermögen,Säule 3a,Lebensversicherung,Pensionskasse,lohn,Bonus Random,Bonus,Zulagen,Schätzung Objekt,
57,47,76,76,232948.4232,0.588727677,232948.4232,137143.1841,0.041127232,9580.523914,80000,0,0,0,0.864821106,0,0,467864.1778,0.233932089
27,82,47,90,235354.2641,0.747110323,235354.2641,175835.6003,0.025288968,5951.866377,0,0,0,0,0.13326316,0,0,162419.5789,0.081209789
61,90,90,76,235629.1589,0.095112486,235629.1589,22411.27513,0.090488751,21321.78837,100000,0,0,0,0.805250987,0,0,1363701.141,0.681850571
55,82,47,90,236183.0411,0.768559065,236183.0411,181520.6172,0.023144094,5466.242391,80000,0,0,0,0.899497118,0,0,1949138.078,0.974569039
56,90,47,90,237419.7265,0.928271162,237419.7265,220389.8855,0.007172884,1702.984103,80000,0,0,0,0.878806437,0,0,497263.612,0.248631806
76,47,90,90,239901.2828,0.252889178,239901.2828,60668.43832,0.074711082,17923.28445,130000,0,0,0,0.292822011,0,0,635710.4538,0.317855227
60,82,90,76,241439.4658,0.37783885,241439.4658,91225.21013,0.062216115,15021.42556,100000,0,0,0,0.42962014,0,0,1456962.823,0.728481412
70,90,76,90,241985.8447,0.889881316,241985.8447,215338.6818,0.011011868,2664.716285,130000,0,0,0,0.254519046,0,0,1659203.719,0.82960186
38,90,47,76,244377.361,0.116630072,244377.361,28501.74932,0.088336993,21587.56117,20000,0,0,0,0.186823477,0,0,1907970.801,0.9539854
77,82,90,90,244941.4751,0.471825348,244941.4751,115569.5966,0.052817465,12937.18785,130000,0,0,0,0.331441442,0,0,1225155.532,0.612577766
57,76,90,90,249630.375,0.590116768,249630.375,147311.0701,0.040988323,10231.9305,80000,0,0,0,0.927072179,0,0,175131.2792,0.08756564
77,90,90,90,249813.1835,0.163407834,249813.1835,40821.43113,0.083659217,20899.17523,130000,0,0,0,0.156155348,0,0,425616.3603,0.21280818
38,90,47,90,250089.4425,0.258214115,250089.4425,64576.62401,0.074178589,18551.28185,20000,0,0,0,0.776826803,0,0,83422.75008,0.041711375
75,76,47,76,251622.8506,0.872814626,251622.8506,219620.1043,0.012718537,3200.274625,130000,0,0,0,0.150556314,0,0,1589708.693,0.794854346
35,47,47,90,251857.5002,0.07958127,251857.5002,20043.13961,0.092041873,23181.43606,20000,0,0,0,0.838260599,0,0,1079280.088,0.539640044
79,76,76,90,252045.0835,0.884015671,252045.0835,222811.8036,0.011598433,2923.327983,130000,0,0,0,0.285814413,0,0,1294481.669,0.647240835
44,90,90,90,252092.8319,0.900203902,252092.8319,226934.9509,0.00997961,2515.788101,40000,0,0,0,0.679763063,0,0,934769.2682,0.467384634
79,76,90,90,253900.4527,0.043613958,253900.4527,11073.60373,0.095638604,24282.68489,130000,0,0,0,0.948884802,0,0,446315.8275,0.223157914
78,76,76,90,254141.9235,0.39142536,254141.9235,99477.59379,0.060857464,15466.43297,130000,0,0,0,0.192585936,0,0,110301.3921,0.055150696
87,47,47,90,256684.1886,0.662448065,256684.1886,170039.9441,0.033755193,8664.424442,130000,0,0,0,0.595256832,0,0,1224155.018,0.612077509
65,82,90,76,257181.4548,0.572982373,257181.4548,147360.4402,0.042701763,10982.10146,100000,0,0,0,0.321908451,0,0,478305.4439,0.239152722
86,90,76,90,257682.1316,0.855656896,257682.1316,220487.493,0.01443431,3719.463866,130000,0,0,0,0.509573757,0,0,1641452.4,0.8207262
62,76,90,90,259610.4878,0.545984797,259610.4878,141743.3796,0.04540152,11786.71082,100000,0,0,0,0.665944478,0,0,370647.5126,0.185323756
58,82,47,90,260798.7426,0.736977315,260798.7426,192202.7572,0.026302268,6859.598544,80000,0,0,0,0.069910022,0,0,413394.0245,0.206697012
40,90,90,90,262373.7601,0.833254661,262373.7601,218624.1586,0.016674534,4374.960146,40000,0,0,0,0.370452471,0,0,915181.3612,0.457590681
73,47,76,90,264302.7983,0.925807691,264302.7983,244693.5634,0.007419231,1960.923495,130000,0,0,0,0.616627246,0,0,110017.4672,0.055008734
59,76,90,90,264519.7128,0.363309475,264519.7128,96102.51804,0.063669052,16841.71948,80000,0,0,0,0.877639324,0,0,1917070.84,0.95853542
84,47,76,90,264954.906,0.641947688,264954.906,170087.1892,0.035805231,9486.771678,130000,0,0,0,0.930810627,0,0,494985.178,0.247492589
66,90,90,90,270250.8937,0.843583566,270250.8937,227979.2127,0.015641643,4227.1681,100000,0,0,0,0.198383927,0,0,1577194.053,0.788597026
42,47,47,90,271777.4805,0.936028578,271777.4805,254391.4887,0.006397142,1738.599187,40000,0,0,0,0.52275117,0,0,1447287.529,0.723643765
86,47,90,90,272014.8586,0.433655068,272014.8586,117960.622,0.056634493,15405.42366,130000,0,0,0,0.989717678,0,0,1884680.368,0.942340184
67,76,47,90,275844.9682,0.826870906,275844.9682,228088.1788,0.017312909,4775.678939,100000,0,0,0,0.049930832,0,0,1427591.636,0.713795818
65,90,90,90,278889.2743,0.598080624,278889.2743,166798.2712,0.040191938,11209.10032,100000,0,0,0,0.216590363,0,0,359502.6364,0.179751318
81,76,90,90,280520.9078,0.92657207,280520.9078,259922.8383,0.007342793,2059.806952,130000,0,0,0,0.132618852,0,0,1719691.478,0.859845739
38,90,90,90,280718.7229,0.899908261,280718.7229,252621.0977,0.010009174,2809.762523,20000,0,0,0,0.301967539,0,0,395778.7909,0.197889395
30,47,76,90,281050.2338,0.349255797,281050.2338,98158.42332,0.06507442,18289.18104,20000,0,0,0,0.004094763,0,0,1295849.64,0.64792482
34,82,90,90,281917.8917,0.478610109,281917.8917,134928.7529,0.052138989,14698.91388,20000,0,0,0,0.728984923,0,0,1660836.703,0.830418352
42,47,76,90,282998.3714,0.401934656,282998.3714,113746.8531,0.059806534,16925.15183,40000,0,0,0,0.348578416,0,0,708984.4135,0.354492207
63,47,90,90,285205.715,0.622434483,285205.715,177521.8717,0.037756552,10768.38434,100000,0,0,0,0.801307163,0,0,1051627.146,0.525813573
38,47,47,76,286050.1809,0.509573846,286050.1809,145763.6908,0.049042615,14028.649,20000,0,0,0,0.919959278,0,0,1318449.507,0.659224753
63,76,90,90,288055.6167,0.516410975,288055.6167,148755.0818,0.048358903,13930.05349,100000,0,0,0,0.20667349,0,0,1907830.16,0.95391508
41,82,90,90,288492.1741,0.732492823,288492.1741,211318.447,0.026750718,7717.372717,40000,0,0,0,0.862124492,0,0,1761388.088,0.880694044
68,90,90,90,288930.0958,0.809497076,288930.0958,233888.0679,0.019050292,5504.202798,100000,0,0,0,0.180240969,0,0,1618012.752,0.809006376
53,90,90,90,289519.4484,0.290329529,289519.4484,84056.04523,0.070967047,20546.34032,80000,0,0,0,0.942624878,0,0,908609.5469,0.454304773
61,76,47,90,289741.8199,0.538961224,289741.8199,156159.606,0.046103878,13358.22139,100000,0,0,0,0.686005322,0,0,1841600.39,0.920800195
88,82,90,76,292841.3778,0.172828323,292841.3778,50611.2843,0.082717168,24223.00935,130000,0,0,0,0.442227941,0,0,849923.6574,0.424961829
33,76,47,90,293306.5844,0.897320157,293306.5844,263189.9102,0.010267984,3011.667413,20000,0,0,0,0.185297109,0,0,746680.8864,0.373340443
66,76,90,90,294954.5888,0.181024124,294954.5888,53393.89593,0.081897588,24156.06928,100000,0,0,0,0.384196068,0,0,1551706.937,0.775853468
75,90,47,76,296234.2478,0.38926932,296234.2478,115314.9042,0.061073068,18091.93436,130000,0,0,0,0.501385868,0,0,900071.1469,0.450035573
76,82,90,90,298029.5903,0.942684793,298029.5903,280947.9627,0.005731521,1708.162761,130000,0,0,0,0.686927589,0,0,1056588.194,0.528294097
35,90,90,90,303245.0877,0.843235269,303245.0877,255706.9531,0.015676473,4753.813462,20000,0,0,0,0.085936893,0,0,1188905.848,0.594452924
66,76,90,90,303245.0877,0.256760008,303245.0877,77861.21128,0.074323999,22538.38764,100000,0,0,0,0.752822064,0,0,843007.6373,0.421503819
34,90,76,76,304856.2576,0.228030237,304856.2576,69516.44459,0.077196976,23533.9813,20000,0,0,0,0.638537182,0,0,1012374.976,0.506187488
26,82,90,76,305037.7018,0.734989377,305037.7018,224199.4705,0.026501062,8083.82313,0,0,0,0,0.051838809,0,0,1026823.851,0.513411926
37,76,90,90,311581.9709,0.225113722,311581.9709,70141.37719,0.077488628,24144.05937,20000,0,0,0,0.146317398,0,0,1281822.262,0.640911131
77,47,47,90,314209.5011,0.168866357,314209.5011,53059.41374,0.083113364,26115.00873,130000,0,0,0,0.128093806,0,0,146078.495,0.073039247
70,82,76,90,314932.5494,0.645196762,314932.5494,203193.4611,0.035480324,11173.90883,130000,0,0,0,0.757148998,0,0,1285141.16,0.64257058
31,90,90,90,316830.2101,0.607496026,316830.2101,192473.0935,0.039250397,12435.71166,20000,0,0,0,0.407049543,0,0,1273057.121,0.63652856
58,76,76,90,323901.0766,0.377979592,323901.0766,122427.9967,0.062202041,20147.308,80000,0,0,0,0.799019581,0,0,1196777.115,0.598388557
60,90,76,90,324733.2643,0.984351133,324733.2643,319651.5567,0.001564887,508.1707599,100000,0,0,0,0.836504821,0,0,151776.66,0.07588833
53,47,90,90,326059.3076,0.072411681,326059.3076,23610.50241,0.092758832,30244.88051,80000,0,0,0,0.134631269,0,0,824648.2976,0.412324149
36,82,47,90,327164.3436,0.82523116,327164.3436,269986.2107,0.017476884,5717.813287,20000,0,0,0,0.314383766,0,0,1990626.436,0.995313218
69,82,90,90,328667.7384,0.443203804,328667.7384,145666.7918,0.05567962,18300.09465,100000,0,0,0,0.314674972,0,0,897523.9785,0.448761989
41,47,47,90,329046.9976,0.138507582,329046.9976,45575.50414,0.086149242,28347.14935,40000,0,0,0,0.111060785,0,0,1359338.621,0.67966931
44,90,47,90,339633.516,0.027653529,339633.516,9392.065212,0.097234647,33024.14508,40000,0,0,0,0.317125998,0,0,1737844.971,0.868922486
54,76,90,90,340683.9824,0.258500573,340683.9824,88067.00469,0.074149943,25261.69777,80000,0,0,0,0.464573448,0,0,1522979.159,0.761489579
78,90,76,90,343150.532,0.276242774,343150.532,94792.85474,0.072375723,24835.76773,130000,0,0,0,0.520851883,0,0,650902.0419,0.325451021
35,76,76,90,343625.2882,0.627339372,343625.2882,215569.6726,0.037266063,12805.56156,20000,0,0,0,0.706340645,0,0,1199943.823,0.599971911
41,47,90,90,352061.7611,0.737392098,352061.7611,259607.5606,0.02626079,9245.420052,40000,0,0,0,0.450812072,0,0,1104448.291,0.552224145
27,90,76,90,355581.5056,0.848735951,355581.5056,301794.8074,0.015126405,5378.669821,0,0,0,0,0.435907222,0,0,1853024.363,0.926512181
59,90,90,90,356154.4872,0.273835504,356154.4872,97527.74366,0.07261645,25862.67436,80000,0,0,0,0.031345878,0,0,1932369.58,0.96618479
81,82,47,90,367742.3592,0.94448174,367742.3592,347325.9434,0.005551826,2041.641583,130000,0,0,0,0.577959057,0,0,1856378.021,0.928189011
25,76,47,90,373829.6073,0.774132352,373829.6073,289393.5933,0.022586765,8443.601397,0,0,0,0,0.745083538,0,0,1253988.241,0.62699412
61,47,76,90,384759.9146,0.277440664,384759.9146,106748.0462,0.072255934,27801.18684,100000,0,0,0,0.438143229,0,0,1952191.652,0.976095826
51,47,90,90,390249.6246,0.106777524,390249.6246,41669.88869,0.089322248,34857.97359,80000,0,0,0,0.801986038,0,0,1452945.929,0.726472965
29,90,90,90,390249.6246,0.067628926,390249.6246,26392.16299,0.093237107,36385.74616,0,0,0,0,0.181111669,0,0,863739.4324,0.431869716
57,90,90,76,402254.9547,0.513102482,402254.9547,206398.0157,0.048689752,19585.69389,80000,0,0,0,0.114682153,0,0,574707.6618,0.287353831
71,90,90,90,405267.2011,0.878724898,405267.2011,356118.3798,0.01212751,4914.88213,130000,0,0,0,0.156255449,0,0,1898998.338,0.949499169
39,90,90,90,408912.4559,0.161204358,408912.4559,65918.46991,0.083879564,34299.3986,20000,0,0,0,0.299085089,0,0,762397.8827,0.381198941
39,90,90,90,409392.6691,0.28621029,409392.6691,117172.3947,0.071378971,29222.02744,20000,0,0,0,0.176362648,0,0,1933540.847,0.966770424
47,82,90,76,418134.7322,0.183854364,418134.7322,76875.89536,0.081614564,34125.88368,40000,0,0,0,0.508746965,0,0,134725.1238,0.067362562
27,90,90,90,541680.4925,0.489895418,541680.4925,265366.7912,0.051010458,27631.37012,0,0,0,0,0.982641223,0,0,1077845.416,0.538922708
